Name,0
Pareas_abros,6
Pareas_temporalis,6
Pareas_nuchalis,6
Pareas_berdmorei,6
Pareas_kuznetsovorum,6
Pareas_carinatus,6
Pareas_andersonii,6
Pareas_modestus,6
Pareas_macularius,12
Pareas_margaritophorus,6
Pareas_atayal,5
Pareas_iwasakii,5
Pareas_komaii,5
Pareas_formosensis,5
Pareas_geminatus,6
Pareas_xuelinensis,6
Pareas_yunnanensis,1
Pareas_hamptoni,6
Pareas_niger,6
Pareas_vindumi,6
Pareas_kaduri,2
Pareas_nigriceps,1
Pareas_boulengeri,11
Pareas_chinensis,41
Pareas_stanleyi,5
Pareas_monticola,32
Pareas_victorianus,6
